user,time,x,y,z
2,2024-10-22 01:36:00,0.004632,0.071396,-0.009673
2,2024-10-22 01:37:00,0.006713,0.063915,-0.005376
2,2024-10-22 01:38:00,-0.002985,0.052192,0.004185
2,2024-10-22 01:39:00,-0.0031,0.034053,0.011685
2,2024-10-22 01:40:00,0.006459,0.028676,0.016032
2,2024-10-22 01:41:00,0.006459,0.02231,0.009631
2,2024-10-22 01:42:00,0.008645,0.026593,0.002163
2,2024-10-22 01:43:00,0.014071,0.040449,-0.004226
2,2024-10-22 01:44:00,0.008727,0.043642,0.001073
2,2024-10-22 01:45:00,-0.007286,0.048994,0.008432
2,2024-10-22 01:46:00,-0.012615,0.054322,0.012661
2,2024-10-22 01:47:00,-0.009386,0.05858,0.010542
2,2024-10-22 01:48:00,-0.01041,0.058623,0.00092
2,2024-10-22 01:49:00,-0.007137,0.065041,-0.008679
2,2024-10-22 01:50:00,-0.002827,0.073553,-0.009728
2,2024-10-22 01:51:00,0.001398,0.0735,-8.4e-05
2,2024-10-22 01:52:00,-0.005128,0.057496,0.011641
2,2024-10-22 01:53:00,-0.007358,0.040442,0.01592
2,2024-10-22 01:54:00,-0.004229,0.025513,0.017029
2,2024-10-22 01:55:00,-0.00531,0.015955,0.010625
2,2024-10-22 01:56:00,-0.008506,0.012787,0.006334
2,2024-10-22 01:57:00,-0.019151,0.013907,0.001985
2,2024-10-22 01:58:00,-0.029805,0.020323,0.005107
2,2024-10-22 01:59:00,-0.025547,0.0203,0.007273
2,2024-10-22 02:00:00,-0.01807,0.021343,0.006256
2,2024-10-22 02:01:00,-0.01694,0.025639,-0.003356
2,2024-10-22 02:02:00,-0.020107,0.032046,-0.004454
2,2024-10-22 02:03:00,-0.017998,0.036261,0.005169
2,2024-10-22 02:04:00,-0.018031,0.037292,0.013713
2,2024-10-22 02:05:00,-0.01596,0.023436,0.013745
2,2024-10-22 02:06:00,-0.01386,0.01385,0.011636
2,2024-10-22 02:07:00,-0.005301,0.018086,0.010622
2,2024-10-22 02:08:00,0.005421,0.03401,0.014949
2,2024-10-22 02:09:00,0.005459,0.042532,0.014939
2,2024-10-22 02:10:00,0.004411,0.038309,0.006391
2,2024-10-22 02:11:00,-0.007329,0.03198,0.000976
2,2024-10-22 02:12:00,-0.000913,0.039397,0.005284
2,2024-10-22 02:13:00,0.007593,0.046769,0.019221
2,2024-10-22 02:14:00,0.004363,0.04251,0.02134
2,2024-10-22 02:15:00,-0.004181,0.031922,0.012749
2,2024-10-22 02:16:00,-0.003076,0.036196,0.008478
2,2024-10-22 02:17:00,0.000149,0.043633,0.010627
2,2024-10-22 02:18:00,0.005497,0.049993,0.013861
2,2024-10-22 02:19:00,0.012985,0.049984,0.009641
2,2024-10-22 02:20:00,0.022567,0.04569,0.009713
2,2024-10-22 02:21:00,0.040627,0.044497,0.025864
2,2024-10-22 02:22:00,0.04577,0.0146,0.038757
2,2024-10-22 02:23:00,0.027475,-0.038527,0.020537
2,2024-10-22 02:24:00,-0.018372,-0.072294,-0.020332
2,2024-10-22 02:25:00,-0.039551,-0.079505,-0.063199
2,2024-10-22 02:26:00,-0.053305,-0.06344,-0.07293
2,2024-10-22 02:27:00,-0.065088,-0.056014,-0.054862
2,2024-10-22 02:28:00,-0.070446,-0.049651,-0.043157
2,2024-10-22 02:29:00,-0.065151,-0.048643,-0.033508
2,2024-10-22 02:30:00,-0.04799,-0.021035,-0.025946
2,2024-10-22 02:31:00,-0.00187,0.053292,-0.005422
2,2024-10-22 02:32:00,0.041078,0.139327,0.020405
2,2024-10-22 02:33:00,0.07538,0.191342,0.036601
2,2024-10-22 02:34:00,0.092527,0.209387,0.037766
2,2024-10-22 02:35:00,0.083977,0.198794,0.030242
2,2024-10-22 02:36:00,0.068869,0.161558,0.031252
2,2024-10-22 02:37:00,0.035432,0.101934,0.05246
2,2024-10-22 02:38:00,0.006233,0.033781,0.071571
2,2024-10-22 02:39:00,-0.00678,-0.016229,0.06834
2,2024-10-22 02:40:00,-0.025959,-0.037361,0.041527
2,2024-10-22 02:41:00,-0.040761,-0.030823,0.017915
2,2024-10-22 02:42:00,-0.065198,-0.025343,0.000645
2,2024-10-22 02:43:00,-0.04143,0.046987,0.007128
2,2024-10-22 02:44:00,-0.035904,0.088518,0.006045
2,2024-10-22 02:45:00,-0.015548,0.110805,0.009363
2,2024-10-22 02:46:00,-0.000616,0.117115,0.016937
2,2024-10-22 02:47:00,0.013171,0.109567,0.027725
2,2024-10-22 02:48:00,0.033389,0.100961,0.031082
2,2024-10-22 02:49:00,0.046163,0.090281,0.026912
2,2024-10-22 02:50:00,0.033332,0.071202,0.014028
2,2024-10-22 02:51:00,0.02052,0.057445,0.002206
2,2024-10-22 02:52:00,0.00556,0.05111,0.001042
2,2024-10-22 02:53:00,-0.009424,0.044753,0.005218
2,2024-10-22 02:54:00,-0.019103,0.028804,0.006239
2,2024-10-22 02:55:00,-0.007382,0.031933,0.012726
2,2024-10-22 02:56:00,0.013936,0.035024,0.020349
2,2024-10-22 02:57:00,0.035307,0.043468,0.021555
2,2024-10-22 02:58:00,0.03969,0.062653,0.015152
2,2024-10-22 02:59:00,0.034466,0.075502,0.003349
2,2024-10-22 03:00:00,0.013205,0.086254,-0.003223
2,2024-10-22 03:01:00,-0.015634,0.08102,-0.001281
2,2024-10-22 03:02:00,-0.038148,0.056597,-0.001407
2,2024-10-22 03:03:00,-0.045798,0.014022,-0.003543
2,2024-10-22 03:04:00,-0.034211,-0.014799,0.000848
2,2024-10-22 03:05:00,-0.024706,-0.031893,0.005209
2,2024-10-22 03:06:00,-0.007612,-0.027688,0.004255
2,2024-10-22 03:07:00,0.012802,0.002077,0.002223
2,2024-10-22 03:08:00,0.026811,0.041409,0.010816
2,2024-10-22 03:09:00,0.026854,0.056302,0.016139
2,2024-10-22 03:10:00,0.023725,0.076536,0.020364
2,2024-10-22 03:11:00,0.013047,0.072321,0.018158
2,2024-10-22 03:12:00,0.002297,0.060615,0.024507
2,2024-10-22 03:13:00,-0.00099,0.044634,0.02771
2,2024-10-22 03:14:00,-0.004229,0.027635,0.019163
2,2024-10-22 03:15:00,-0.033015,0.010777,-0.002381
2,2024-10-22 03:16:00,-0.074738,-0.036925,-0.025044
2,2024-10-22 03:17:00,-0.107998,-0.088965,-0.035892
2,2024-10-22 03:18:00,-0.136999,-0.135723,-0.039239
2,2024-10-22 03:19:00,-0.139191,-0.136828,-0.027502
2,2024-10-22 03:20:00,0.335797,0.306064,-0.107005
2,2024-10-22 03:21:00,-0.159443,0.876081,0.031947
2,2024-10-22 03:22:00,-0.39945,1.671209,-0.134187
2,2024-10-22 03:23:00,-0.53301,2.492276,-0.219493
2,2024-10-22 03:24:00,-0.349342,3.018884,-0.202862
2,2024-10-22 03:25:00,-0.07739,2.744217,-0.215565
2,2024-10-22 03:26:00,-0.165983,2.261949,-0.214498
2,2024-10-22 03:27:00,-0.495733,1.55789,0.04902
2,2024-10-22 03:28:00,-0.287714,1.068242,0.040419
2,2024-10-22 03:29:00,0.133273,0.713187,0.021381
2,2024-10-22 03:30:00,0.092836,0.638198,0.161132
2,2024-10-22 03:31:00,-0.160191,1.253977,0.10196
2,2024-10-22 03:32:00,-0.479285,2.557259,-0.000215
2,2024-10-22 03:33:00,-0.345629,3.369242,-0.442566
2,2024-10-22 03:34:00,1.891623,-0.238059,-0.713941
2,2024-10-22 03:35:00,1.130364,2.397133,-1.04417
2,2024-10-22 03:36:00,0.381325,1.616966,-1.097541
2,2024-10-22 03:37:00,-0.76159,2.084019,-1.28772
2,2024-10-22 03:38:00,-0.913107,2.889285,-1.667961
2,2024-10-22 03:39:00,-0.626062,4.004184,-1.273211
2,2024-10-22 03:40:00,-0.057364,5.043203,0.002751
2,2024-10-22 03:41:00,-0.796569,3.950541,0.299158
2,2024-10-22 03:42:00,-0.802031,1.815518,0.090348
2,2024-10-22 03:43:00,-0.59469,1.522504,0.192584
2,2024-10-22 03:44:00,-0.501782,1.545603,0.196408
2,2024-10-22 03:45:00,-0.616379,1.169061,0.15443
2,2024-10-22 03:46:00,-0.811902,1.04535,0.092334
2,2024-10-22 03:47:00,-0.450411,1.141434,-0.006745
2,2024-10-22 03:48:00,-0.207047,1.666729,0.019919
2,2024-10-22 03:49:00,-0.45281,2.003366,-0.03564
2,2024-10-22 03:50:00,-0.384199,1.468894,-0.169072
2,2024-10-22 03:51:00,-0.386256,0.918527,-0.262385
2,2024-10-22 03:52:00,-0.532507,0.739647,-0.42341
2,2024-10-22 03:53:00,-0.460119,0.641641,-0.485804
2,2024-10-22 03:54:00,-0.270052,0.913693,-0.485893
2,2024-10-22 03:55:00,0.044392,1.209315,-0.36123
2,2024-10-22 03:56:00,0.258042,1.626852,-0.00135
2,2024-10-22 03:57:00,0.32618,1.680708,0.323796
2,2024-10-22 03:58:00,0.328799,0.840192,0.324891
2,2024-10-22 03:59:00,0.172626,0.241122,0.290385
2,2024-10-22 04:00:00,0.410718,0.42825,0.440291
2,2024-10-22 04:01:00,0.770131,0.426887,0.469509
2,2024-10-22 04:02:00,1.242205,-0.698417,0.419769
2,2024-10-22 04:03:00,1.356735,-2.039997,0.420152
2,2024-10-22 04:04:00,1.672851,-2.823506,0.279154
2,2024-10-22 04:05:00,2.077192,-3.22704,-0.122361
2,2024-10-22 04:06:00,2.439794,-2.35375,-0.643308
2,2024-10-22 04:07:00,2.667403,-0.99997,-0.794072
2,2024-10-22 04:08:00,2.882661,-0.134648,-1.059664
2,2024-10-22 04:09:00,3.123551,0.212104,-1.136406
2,2024-10-22 04:10:00,2.866922,-0.214994,-1.199608
2,2024-10-22 04:11:00,2.413603,-1.60895,-1.195647
2,2024-10-22 04:12:00,2.101687,-2.190265,-0.740951
2,2024-10-22 04:13:00,2.062411,-1.127152,-0.432803
2,2024-10-22 04:14:00,1.2926,-1.216029,0.082158
2,2024-10-22 04:15:00,0.916787,-1.546839,0.285055
2,2024-10-22 04:16:00,0.395374,-1.512934,0.250391
2,2024-10-22 04:17:00,-0.222807,-1.418993,0.204292
2,2024-10-22 04:18:00,-0.804312,-1.198561,0.195675
2,2024-10-22 04:19:00,-1.285935,-0.670304,0.110449
2,2024-10-22 04:20:00,-1.919189,-0.301741,0.132259
2,2024-10-22 04:21:00,-2.644833,0.17787,0.169305
2,2024-10-22 04:22:00,-2.81129,0.069254,0.302877
2,2024-10-22 04:23:00,-2.761834,-1.138409,0.436162
2,2024-10-22 04:24:00,-2.215043,-1.647607,0.760032
2,2024-10-22 04:25:00,-1.181323,-1.620622,0.574938
2,2024-10-22 04:26:00,-0.427766,-0.081113,0.142394
2,2024-10-22 04:27:00,0.204591,-0.660552,0.109098
2,2024-10-22 04:28:00,0.096729,-1.655058,0.087186
2,2024-10-22 04:29:00,-0.189072,-0.486442,-0.199387
2,2024-10-22 04:30:00,-0.416378,-0.811325,-0.275334
2,2024-10-22 04:31:00,-0.611167,-0.699683,0.212408
2,2024-10-22 04:32:00,-1.002075,0.949331,0.293023
2,2024-10-22 04:33:00,-1.387985,1.73894,0.301066
2,2024-10-22 04:34:00,-1.11482,1.626623,0.180272
2,2024-10-22 04:35:00,-0.800741,1.552693,0.01485
2,2024-10-22 04:36:00,-0.747831,0.733354,0.004519
2,2024-10-22 04:37:00,-1.102867,-0.144228,0.260605
2,2024-10-22 04:38:00,-1.186743,-0.200759,0.35089
2,2024-10-22 04:39:00,-1.002409,-0.09668,0.27086
2,2024-10-22 04:40:00,-0.866366,-0.013905,0.23218
2,2024-10-22 04:41:00,-0.764878,0.223417,0.202674
2,2024-10-22 04:42:00,-0.683401,0.504542,0.159086
2,2024-10-22 04:43:00,-0.558214,0.555358,0.129985
2,2024-10-22 04:44:00,-0.453772,0.484868,0.084871
2,2024-10-22 04:45:00,-0.387828,0.408066,0.053384
2,2024-10-22 04:46:00,-0.412274,0.443246,0.068123
2,2024-10-22 04:47:00,-0.48883,0.516954,0.083517
2,2024-10-22 04:48:00,-0.471995,0.557003,0.176519
2,2024-10-22 04:49:00,-0.355093,0.708866,0.193164
2,2024-10-22 04:50:00,-0.286809,0.591921,0.075218
2,2024-10-22 04:51:00,-0.198195,0.407164,0.11453
2,2024-10-22 04:52:00,-0.211291,0.135439,0.145765
2,2024-10-22 04:53:00,-0.249092,0.054524,0.166969
2,2024-10-22 04:54:00,-0.277727,0.304003,0.140812
2,2024-10-22 04:55:00,-0.235031,0.555221,0.150403
2,2024-10-22 04:56:00,-0.140668,0.650809,0.140257
2,2024-10-22 04:57:00,-0.070385,0.575117,0.093843
2,2024-10-22 04:58:00,0.077502,0.439489,0.050185
2,2024-10-22 04:59:00,0.186437,0.444516,0.030643
2,2024-10-22 05:00:00,-0.019237,0.011708,0.019079
2,2024-10-22 05:01:00,-0.014974,0.01275,0.021244
2,2024-10-22 05:02:00,-0.004296,0.013782,0.020249
2,2024-10-22 05:03:00,0.006401,0.019076,0.019248
2,2024-10-22 05:04:00,0.012845,0.024397,0.015014
2,2024-10-22 05:05:00,0.012913,0.034005,0.009661
2,2024-10-22 05:06:00,0.00654,0.037236,0.006407
2,2024-10-22 05:07:00,0.004421,0.042562,0.008522
2,2024-10-22 05:08:00,0.018228,0.045641,0.025706
2,2024-10-22 05:09:00,0.007535,0.03823,0.023505
2,2024-10-22 05:10:00,0.002215,0.028712,0.010661
2,2024-10-22 05:11:00,-0.005234,0.020267,-0.002199
2,2024-10-22 05:12:00,-0.028772,-0.005175,-0.013013
2,2024-10-22 05:13:00,-0.052363,-0.02748,-0.008876
2,2024-10-22 05:14:00,-0.068457,-0.034932,0.003839
2,2024-10-22 05:15:00,-0.074872,-0.026435,0.015534
2,2024-10-22 05:16:00,-0.070638,-0.041333,0.008105
2,2024-10-22 05:17:00,-0.061084,-0.06263,-0.002483
2,2024-10-22 05:18:00,-0.034422,-0.056365,0.006241
2,2024-10-22 05:19:00,-0.002412,-0.038436,0.023533
2,2024-10-22 05:20:00,0.027484,-0.020482,0.036538
2,2024-10-22 05:21:00,0.053127,-0.000378,0.048442
2,2024-10-22 05:22:00,0.058505,0.01874,0.058069
2,2024-10-22 05:23:00,0.056424,0.034709,0.062307
2,2024-10-22 05:24:00,0.038364,0.040146,0.050423
2,2024-10-22 05:25:00,0.008578,0.04351,0.034187
2,2024-10-22 05:26:00,-0.024552,0.01811,0.02117
2,2024-10-22 05:27:00,-0.03424,-0.005275,0.016859
2,2024-10-22 05:28:00,-0.027815,-0.002093,0.014763
2,2024-10-22 05:29:00,-0.007463,0.017006,0.015949
2,2024-10-22 05:30:00,0.007468,0.011645,0.011788
2,2024-10-22 05:31:00,0.016027,0.014819,0.009707
2,2024-10-22 05:32:00,0.009707,0.032951,0.00964
2,2024-10-22 05:33:00,0.01719,0.037182,0.010755
2,2024-10-22 05:34:00,0.009678,0.03717,0.020316
2,2024-10-22 05:35:00,-5.8e-05,0.016925,0.029888
2,2024-10-22 05:36:00,-0.011855,0.00524,0.031957
2,2024-10-22 05:37:00,-0.009722,-0.001134,0.025571
2,2024-10-22 05:38:00,-0.005435,-0.004315,0.018127
2,2024-10-22 05:39:00,-0.002239,-0.008574,0.01495
2,2024-10-22 05:40:00,-0.006531,-0.010703,0.018128
2,2024-10-22 05:41:00,-0.001172,-0.002212,0.021359
2,2024-10-22 05:42:00,0.007458,0.014819,0.017125
2,2024-10-22 05:43:00,0.021448,0.039281,0.015055
2,2024-10-22 05:44:00,0.028992,0.054177,0.012952
2,2024-10-22 05:45:00,0.03646,0.050968,0.009803
2,2024-10-22 05:46:00,0.047081,0.0424,0.012025
2,2024-10-22 05:47:00,0.048138,0.032838,0.004567
2,2024-10-22 05:48:00,0.042775,0.016916,-0.005064
2,2024-10-22 05:49:00,0.047138,0.024414,-0.01893
2,2024-10-22 05:50:00,0.036686,0.052229,-0.039335
2,2024-10-22 05:51:00,0.033576,0.054443,-0.057519
2,2024-10-22 05:52:00,0.03359,0.054456,-0.060724
2,2024-10-22 05:53:00,0.038949,0.071435,-0.048958
2,2024-10-22 05:54:00,0.05066,0.080921,-0.033933
2,2024-10-22 05:55:00,0.04746,0.085176,-0.029688
2,2024-10-22 05:56:00,0.033552,0.072459,-0.034042
2,2024-10-22 05:57:00,0.013219,0.051254,-0.041634
2,2024-10-22 05:58:00,-0.007166,0.032125,-0.035343
2,2024-10-22 05:59:00,-0.025408,0.024667,-0.019437
2,2024-10-22 06:00:00,-0.035034,0.029985,-0.008829
2,2024-10-22 06:01:00,-0.039368,0.024635,0.000762
2,2024-10-22 06:02:00,-0.034173,-0.006277,0.000838
2,2024-10-22 06:03:00,-0.046067,-0.046694,-0.004535
2,2024-10-22 06:04:00,-0.045081,-0.061624,-0.001304
2,2024-10-22 06:05:00,-0.022668,-0.03623,0.022321
2,2024-10-22 06:06:00,0.006243,0.008325,0.04383
2,2024-10-22 06:07:00,0.028753,0.040171,0.052492
2,2024-10-22 06:08:00,0.028791,0.030656,0.034345
2,2024-10-22 06:09:00,0.032006,0.021108,0.021561
2,2024-10-22 06:10:00,0.039536,0.032809,0.019462
2,2024-10-22 06:11:00,0.051348,0.045568,0.015255
2,2024-10-22 06:12:00,0.04723,0.06163,-0.001886
2,2024-10-22 06:13:00,0.048426,0.070229,-0.022184
2,2024-10-22 06:14:00,0.04746,0.084115,-0.030755
2,2024-10-22 06:15:00,0.059272,0.100058,-0.031761
2,2024-10-22 06:16:00,0.074294,0.122363,-0.02848
2,2024-10-22 06:17:00,0.081829,0.143617,-0.022045
2,2024-10-22 06:18:00,0.085006,0.138279,-0.022016
2,2024-10-22 06:19:00,0.079605,0.128689,-0.0167
2,2024-10-22 06:20:00,0.088087,0.122247,-0.011292
2,2024-10-22 06:21:00,0.089086,0.116878,-0.001664
2,2024-10-22 06:22:00,0.07626,0.112658,-0.00068
2,2024-10-22 06:23:00,0.04956,0.099993,-0.00726
2,2024-10-22 06:24:00,0.021764,0.07988,-0.014905
2,2024-10-22 06:25:00,0.001498,0.078894,-0.017182
2,2024-10-22 06:26:00,0.006866,0.089515,-0.013954
2,2024-10-22 06:27:00,0.016468,0.092665,-0.010686
2,2024-10-22 06:28:00,0.018563,0.08944,-0.005326
2,2024-10-22 06:29:00,0.028117,0.082998,-0.000978
2,2024-10-22 06:30:00,0.028112,0.07875,-0.004177
2,2024-10-22 06:31:00,0.024912,0.071334,-0.011668
2,2024-10-22 06:32:00,0.01209,0.056507,-0.022421
2,2024-10-22 06:33:00,0.008832,0.049041,-0.017093
2,2024-10-22 06:34:00,-0.002923,0.043759,-0.018236
2,2024-10-22 06:35:00,-0.019988,0.043823,-0.019424
2,2024-10-22 06:36:00,-0.022184,0.031043,-0.018355
2,2024-10-22 06:37:00,-0.01585,0.022473,-0.01189
2,2024-10-22 06:38:00,-0.018007,0.023521,-0.005497
2,2024-10-22 06:39:00,-0.014797,0.02564,-0.005477
2,2024-10-22 06:40:00,-0.01373,0.033063,0.001998
2,2024-10-22 06:41:00,-0.005157,0.043677,0.004181
2,2024-10-22 06:42:00,0.015118,0.058465,0.01819
2,2024-10-22 06:43:00,0.035345,0.068966,0.038615
2,2024-10-22 06:44:00,0.051277,0.072029,0.05795
2,2024-10-22 06:45:00,0.060859,0.067734,0.058022
2,2024-10-22 06:46:00,0.061945,0.064565,0.050556
2,2024-10-22 06:47:00,0.067347,0.073094,0.044174
2,2024-10-22 06:48:00,0.075968,0.083751,0.035675
2,2024-10-22 06:49:00,0.066476,0.094492,0.021708
2,2024-10-22 06:50:00,0.052684,0.097792,0.00772
2,2024-10-22 06:51:00,0.034619,0.111712,0.00544
2,2024-10-22 06:52:00,0.001575,0.111853,-0.001201
2,2024-10-22 06:53:00,-0.020867,0.097043,-0.007748
2,2024-10-22 06:54:00,-0.024116,0.068365,-0.025893
2,2024-10-22 06:55:00,-0.018772,0.055623,-0.040795
2,2024-10-22 06:56:00,-0.003778,0.056683,-0.052442
2,2024-10-22 06:57:00,-0.004716,0.070595,-0.067421
2,2024-10-22 06:58:00,-0.02379,0.090936,-0.076126
2,2024-10-22 06:59:00,-0.052581,0.101659,-0.068864
2,2024-10-22 07:00:00,-0.059064,0.110097,-0.042214
2,2024-10-22 07:01:00,-0.065551,0.113226,-0.019831
2,2024-10-22 07:02:00,-0.064518,0.110009,-0.015547
2,2024-10-22 07:03:00,-0.04752,0.0823,-0.027143
2,2024-10-22 07:04:00,-0.021934,0.073705,-0.031226
2,2024-10-22 07:05:00,0.010153,0.100191,-0.02249
2,2024-10-22 07:06:00,0.044302,0.118117,-0.006251
2,2024-10-22 07:07:00,0.057138,0.149932,0.018367
2,2024-10-22 07:08:00,0.060382,0.174362,0.033313
2,2024-10-22 07:09:00,0.04868,0.186104,0.037489
2,2024-10-22 07:10:00,0.031514,0.153188,0.025661
2,2024-10-22 07:11:00,0.022965,0.139412,0.014937
2,2024-10-22 07:12:00,0.02086,0.129896,-0.001089
2,2024-10-22 07:13:00,0.015502,0.106551,-0.019256
2,2024-10-22 07:14:00,0.00479,0.089574,-0.026787
2,2024-10-22 07:15:00,-0.008046,0.081101,-0.027934
2,2024-10-22 07:16:00,-0.027293,0.073702,-0.025922
2,2024-10-22 07:17:00,-0.044396,0.064183,-0.028166
2,2024-10-22 07:18:00,-0.059366,0.053596,-0.031462
2,2024-10-22 07:19:00,-0.082827,0.046259,-0.04123
2,2024-10-22 07:20:00,-0.099878,0.042092,-0.04989
2,2024-10-22 07:21:00,-0.110609,0.026159,-0.052081
2,2024-10-22 07:22:00,-0.112795,0.026119,-0.040346
2,2024-10-22 07:23:00,-0.104251,0.034586,-0.033887
2,2024-10-22 07:24:00,-0.072149,0.066389,-0.023022
2,2024-10-22 07:25:00,-0.037889,0.107756,-0.00788
2,2024-10-22 07:26:00,-0.00574,0.151273,0.004039
2,2024-10-22 07:27:00,0.02741,0.186239,0.022385
