user,time,x,y,z
1,2024-10-22 02:12:00,0.022591,0.04465,0.003305
1,2024-10-22 02:13:00,0.014085,0.043644,-0.00423
1,2024-10-22 02:14:00,0.005584,0.044765,-0.010701
1,2024-10-22 02:15:00,-0.001875,0.045861,-0.011822
1,2024-10-22 02:16:00,-0.009357,0.04163,-0.012937
1,2024-10-22 02:17:00,-0.023222,0.0385,-0.017303
1,2024-10-22 02:18:00,-0.034962,0.033231,-0.021651
1,2024-10-22 02:19:00,-0.034967,0.032166,-0.02165
1,2024-10-22 02:20:00,-0.034976,0.031097,-0.02058
1,2024-10-22 02:21:00,-0.033914,0.034272,-0.016304
1,2024-10-22 02:22:00,-0.026441,0.038494,-0.013053
1,2024-10-22 02:23:00,-0.014711,0.037388,-0.012969
1,2024-10-22 02:24:00,-0.000842,0.036278,-0.013939
1,2024-10-22 02:25:00,0.009846,0.036258,-0.018137
1,2024-10-22 02:26:00,0.01308,0.043704,-0.018124
1,2024-10-22 02:27:00,0.013119,0.051165,-0.019202
1,2024-10-22 02:28:00,0.01741,0.056476,-0.019179
1,2024-10-22 02:29:00,0.016238,0.046837,-0.005288
1,2024-10-22 02:30:00,0.010846,0.040439,0.001092
1,2024-10-22 02:31:00,-0.004109,0.03623,0.000993
1,2024-10-22 02:32:00,-0.002014,0.030883,0.004219
1,2024-10-22 02:33:00,0.003263,0.022325,0.00854
1,2024-10-22 02:34:00,0.00111,0.014889,0.00533
1,2024-10-22 02:35:00,-0.002105,0.008521,0.002111
1,2024-10-22 02:36:00,-0.006377,0.010654,0.005283
1,2024-10-22 02:37:00,-0.010654,0.011721,0.008456
1,2024-10-22 02:38:00,-0.011683,0.019186,0.007371
1,2024-10-22 02:39:00,-0.00631,0.025567,0.005264
1,2024-10-22 02:40:00,0.00333,0.032995,0.004254
1,2024-10-22 02:41:00,0.009779,0.039381,1.8e-05
1,2024-10-22 02:42:00,0.009789,0.037268,-0.004252
1,2024-10-22 02:43:00,0.005521,0.0341,-0.007483
1,2024-10-22 02:44:00,0.005512,0.03303,-0.006413
1,2024-10-22 02:45:00,0.006574,0.034083,-0.004271
1,2024-10-22 02:46:00,0.005512,0.037274,-0.002146
1,2024-10-22 02:47:00,0.001239,0.040468,0.002093
1,2024-10-22 02:48:00,0.002297,0.041517,0.005304
1,2024-10-22 02:49:00,0.003388,0.044717,0.003171
1,2024-10-22 02:50:00,0.003383,0.043652,0.003172
1,2024-10-22 02:51:00,-0.000832,0.049019,-0.003273
1,2024-10-22 02:52:00,-0.000789,0.058606,-0.003285
1,2024-10-22 02:53:00,-0.000885,0.045789,0.005276
1,2024-10-22 02:54:00,-0.000899,0.043654,0.006347
1,2024-10-22 02:55:00,-0.00198,0.03834,0.00421
1,2024-10-22 02:56:00,-0.000928,0.03514,0.004221
1,2024-10-22 02:57:00,-0.000933,0.036197,0.006356
1,2024-10-22 02:58:00,-0.001976,0.038344,0.003142
1,2024-10-22 02:59:00,-0.001947,0.043675,0.002067
1,2024-10-22 03:00:00,-0.003009,0.044744,0.002058
1,2024-10-22 03:01:00,-0.004076,0.047931,0.005251
1,2024-10-22 03:02:00,-0.007252,0.053268,0.005222
1,2024-10-22 03:03:00,-0.006176,0.054334,0.00416
1,2024-10-22 03:04:00,-0.00297,0.054327,0.003114
1,2024-10-22 03:05:00,-0.008329,0.05008,0.004151
1,2024-10-22 03:06:00,-0.005119,0.0522,0.00417
1,2024-10-22 03:07:00,0.001335,0.05859,-0.001134
1,2024-10-22 03:08:00,0.005603,0.055392,-0.004305
1,2024-10-22 03:09:00,0.013076,0.058553,-0.00212
1,2024-10-22 03:10:00,0.027988,0.057419,0.002258
1,2024-10-22 03:11:00,0.023658,0.051012,0.009714
1,2024-10-22 03:12:00,0.016166,0.048895,0.012869
1,2024-10-22 03:13:00,0.02471,0.048874,0.010792
1,2024-10-22 03:14:00,0.042833,0.042432,0.007722
1,2024-10-22 03:15:00,0.040646,0.030721,0.007722
1,2024-10-22 03:16:00,0.036403,0.024391,-0.00405
1,2024-10-22 03:17:00,0.031275,0.061728,-0.012679
1,2024-10-22 03:18:00,0.01053,-0.022442,0.008648
1,2024-10-22 03:19:00,-0.04224,-0.095907,0.044693
1,2024-10-22 03:20:00,0.449705,-1.499511,0.043519
1,2024-10-22 03:21:00,-0.681269,-1.414276,-0.576582
1,2024-10-22 03:22:00,-1.783493,-1.553908,-0.932342
1,2024-10-22 03:23:00,-2.431517,-1.896752,-0.947111
1,2024-10-22 03:24:00,-1.071566,-0.829532,-0.747768
1,2024-10-22 03:25:00,-0.501072,-0.257254,-1.297855
1,2024-10-22 03:26:00,0.419463,-1.356718,-0.207908
1,2024-10-22 03:27:00,1.331635,-2.085708,1.21586
1,2024-10-22 03:28:00,1.449989,-1.785075,1.057137
1,2024-10-22 03:29:00,0.843077,-0.54606,-0.836238
1,2024-10-22 03:30:00,0.066422,1.532511,0.047638
1,2024-10-22 03:31:00,-1.383644,1.873113,1.374487
1,2024-10-22 03:32:00,-2.632928,0.975745,0.694999
1,2024-10-22 03:33:00,-2.179569,3.016403,0.139007
1,2024-10-22 03:34:00,-3.877801,3.838411,-1.486924
1,2024-10-22 03:35:00,-5.062348,3.573497,-2.408188
1,2024-10-22 03:36:00,-3.966333,3.823447,-2.461741
1,2024-10-22 03:37:00,-2.329007,3.168443,-2.318074
1,2024-10-22 03:38:00,-1.879872,1.05454,-1.810163
1,2024-10-22 03:39:00,-1.072058,-0.604303,-1.127279
1,2024-10-22 03:40:00,-0.574736,-1.40842,-0.535253
1,2024-10-22 03:41:00,-1.218232,-1.07127,-0.640592
1,2024-10-22 03:42:00,-1.165001,-0.568751,-0.348172
1,2024-10-22 03:43:00,-1.152897,-0.566341,-0.428207
1,2024-10-22 03:44:00,-1.167336,-0.770513,-0.506026
1,2024-10-22 03:45:00,-1.070828,-0.608187,-0.690362
1,2024-10-22 03:46:00,-0.930163,-0.008622,-0.765992
1,2024-10-22 03:47:00,-0.856977,0.269567,-0.867318
1,2024-10-22 03:48:00,-0.865032,-0.148855,-0.918113
1,2024-10-22 03:49:00,-0.96806,-0.423838,-1.059486
1,2024-10-22 03:50:00,-0.660729,-0.621022,-1.032517
1,2024-10-22 03:51:00,-0.693897,-0.213566,-0.601709
1,2024-10-22 03:52:00,-0.471535,0.488447,0.004626
1,2024-10-22 03:53:00,0.01407,0.581342,0.062378
1,2024-10-22 03:54:00,0.353563,0.393843,0.303204
1,2024-10-22 03:55:00,0.938618,0.57477,0.637139
1,2024-10-22 03:56:00,2.030668,0.719122,0.887068
1,2024-10-22 03:57:00,2.550458,1.005149,1.367828
1,2024-10-22 03:58:00,3.250461,1.750727,1.854598
1,2024-10-22 03:59:00,3.086373,1.4386,1.731007
1,2024-10-22 04:00:00,2.157985,0.780754,1.347214
1,2024-10-22 04:01:00,2.207376,1.631352,1.17769
1,2024-10-22 04:02:00,1.687544,0.83538,1.148373
1,2024-10-22 04:03:00,2.203641,0.012668,1.579253
1,2024-10-22 04:04:00,2.476257,-0.376731,2.018559
1,2024-10-22 04:05:00,2.347232,-0.472665,2.144899
1,2024-10-22 04:06:00,2.543993,-0.633046,2.12191
1,2024-10-22 04:07:00,2.164813,-1.055348,2.03114
1,2024-10-22 04:08:00,1.699943,-1.788421,1.942306
1,2024-10-22 04:09:00,1.777939,-1.951985,1.752917
1,2024-10-22 04:10:00,1.928031,-2.297635,1.482012
1,2024-10-22 04:11:00,2.005413,-2.55193,1.338669
1,2024-10-22 04:12:00,1.712663,-2.358515,0.910155
1,2024-10-22 04:13:00,1.081305,-2.007474,0.251544
1,2024-10-22 04:14:00,0.173438,-2.003429,-0.238708
1,2024-10-22 04:15:00,-1.056815,-2.108665,-0.560155
1,2024-10-22 04:16:00,-1.929269,-2.370653,-0.88638
1,2024-10-22 04:17:00,-1.039428,-1.207135,-0.917975
1,2024-10-22 04:18:00,0.098026,-0.392182,-0.842708
1,2024-10-22 04:19:00,0.400682,-1.904596,-0.376116
1,2024-10-22 04:20:00,0.874982,-2.456665,0.607464
1,2024-10-22 04:21:00,1.030852,-2.470579,1.286892
1,2024-10-22 04:22:00,1.064494,-1.505112,1.175863
1,2024-10-22 04:23:00,0.347981,0.724347,-0.025203
1,2024-10-22 04:24:00,-1.061562,1.723647,-0.418753
1,2024-10-22 04:25:00,-1.490971,1.721926,0.648608
1,2024-10-22 04:26:00,-1.927952,0.654784,0.429006
1,2024-10-22 04:27:00,-0.759316,2.11556,0.144741
1,2024-10-22 04:28:00,-2.678544,3.16006,-0.986295
1,2024-10-22 04:29:00,-5.624921,2.748124,-1.975225
1,2024-10-22 04:30:00,-5.532114,2.958713,-2.237629
1,2024-10-22 04:31:00,-3.468522,3.335725,-2.138241
1,2024-10-22 04:32:00,-1.784754,3.468002,-2.045464
1,2024-10-22 04:33:00,-1.693218,-0.242046,-1.669397
1,2024-10-22 04:34:00,-0.019701,-1.91505,-0.859739
1,2024-10-22 04:35:00,-0.346158,-2.374055,-0.60933
1,2024-10-22 04:36:00,-1.078283,-1.566752,-0.463791
1,2024-10-22 04:37:00,-1.472855,-0.38158,-0.268309
1,2024-10-22 04:38:00,-1.487005,-0.335206,-0.397722
1,2024-10-22 04:39:00,-1.271539,-0.825008,-0.640212
1,2024-10-22 04:40:00,-1.087614,-1.219857,-0.89159
1,2024-10-22 04:41:00,-0.762478,-1.201172,-1.050644
1,2024-10-22 04:42:00,-0.886258,-0.670477,-0.990232
1,2024-10-22 04:43:00,-1.250277,0.065548,-0.921079
1,2024-10-22 04:44:00,-1.145231,-0.218509,-0.838796
1,2024-10-22 04:45:00,-0.830837,-0.1955,-0.738353
1,2024-10-22 04:46:00,-0.49905,0.246724,-0.527231
1,2024-10-22 04:47:00,-0.115469,0.418952,-0.240625
1,2024-10-22 04:48:00,0.210306,0.06835,0.040906
1,2024-10-22 04:49:00,0.818727,0.323372,0.473186
1,2024-10-22 04:50:00,1.899143,0.491414,1.201567
1,2024-10-22 04:51:00,2.136824,0.134318,1.851027
1,2024-10-22 04:52:00,2.670715,0.389626,2.01039
1,2024-10-22 04:53:00,3.14012,0.62648,1.779424
1,2024-10-22 04:54:00,2.583457,0.319887,1.411665
1,2024-10-22 04:55:00,2.162964,1.106991,1.277396
1,2024-10-22 04:56:00,1.706407,1.307999,1.222675
1,2024-10-22 04:57:00,1.737368,0.530522,1.152317
1,2024-10-22 04:58:00,2.3093,0.102411,1.422848
1,2024-10-22 04:59:00,2.603288,-0.816255,1.799956
1,2024-10-22 05:00:00,2.885444,-0.804903,2.178995
1,2024-10-22 05:01:00,2.328189,-0.652716,2.166361
1,2024-10-22 05:02:00,1.696087,-0.947943,2.217872
1,2024-10-22 05:03:00,1.825854,-1.271181,2.220261
1,2024-10-22 05:04:00,2.033249,-1.642769,1.992518
1,2024-10-22 05:05:00,1.954954,-1.691781,1.796549
1,2024-10-22 05:06:00,1.515259,-1.57187,1.229303
1,2024-10-22 05:07:00,0.763962,-1.298265,0.592386
1,2024-10-22 05:08:00,-0.249829,-1.163727,0.061703
1,2024-10-22 05:09:00,-1.295455,-1.113697,-0.353726
1,2024-10-22 05:10:00,-1.884641,-1.557508,-0.743969
1,2024-10-22 05:11:00,-0.963468,-0.877347,-0.871934
1,2024-10-22 05:12:00,-0.380347,-0.782286,-0.907506
1,2024-10-22 05:13:00,0.398634,-1.690189,-0.179852
1,2024-10-22 05:14:00,0.581362,-2.211925,0.663852
1,2024-10-22 05:15:00,0.291441,-1.987755,1.065327
1,2024-10-22 05:16:00,0.17941,0.239318,0.20284
1,2024-10-22 05:17:00,-0.911761,1.260483,-1.936125
1,2024-10-22 05:18:00,-1.214408,1.554275,-0.288212
1,2024-10-22 05:19:00,-1.5221,1.551997,0.28114
1,2024-10-22 05:20:00,-2.066757,1.774717,-0.330768
1,2024-10-22 05:21:00,-3.676506,3.098429,-0.959004
1,2024-10-22 05:22:00,-6.25145,3.507293,-1.871616
1,2024-10-22 05:23:00,-5.75734,3.865164,-2.018174
1,2024-10-22 05:24:00,-3.024471,3.04941,-1.519476
1,2024-10-22 05:25:00,-0.691267,2.540659,-1.523891
1,2024-10-22 05:26:00,-1.584335,-0.259347,-1.699593
1,2024-10-22 05:27:00,-1.221061,-1.197298,-1.089104
1,2024-10-22 05:28:00,-0.634463,-1.857952,-0.753011
1,2024-10-22 05:29:00,-1.085564,-1.700246,-0.639928
1,2024-10-22 05:30:00,-1.158782,-0.69095,-0.430225
1,2024-10-22 05:31:00,-1.150248,-0.224357,-0.43824
1,2024-10-22 05:32:00,-1.058911,0.032561,-0.563982
1,2024-10-22 05:33:00,-0.875142,0.45422,-0.675402
1,2024-10-22 05:34:00,-0.986725,0.792291,-0.67341
1,2024-10-22 05:35:00,-1.036308,0.074991,-0.804228
1,2024-10-22 05:36:00,-0.923023,-1.02187,-0.99538
1,2024-10-22 05:37:00,-0.642493,-1.193612,-0.914152
1,2024-10-22 05:38:00,-0.409373,-0.397237,-0.4713
1,2024-10-22 05:39:00,-0.491544,0.591558,-0.188994
1,2024-10-22 05:40:00,-0.312397,0.874143,0.116339
1,2024-10-22 05:41:00,-0.086838,0.599176,0.218679
1,2024-10-22 05:42:00,0.21712,0.468692,0.351293
1,2024-10-22 05:43:00,0.94424,0.566519,0.56455
1,2024-10-22 05:44:00,1.709536,0.462523,0.865926
1,2024-10-22 05:45:00,2.344794,0.594631,1.376531
1,2024-10-22 05:46:00,2.869225,0.689996,1.581966
1,2024-10-22 05:47:00,3.102503,1.002694,1.503078
1,2024-10-22 05:48:00,2.663353,1.126381,1.05654
1,2024-10-22 05:49:00,2.189033,1.757273,0.872957
1,2024-10-22 05:50:00,1.590533,1.373386,0.955795
1,2024-10-22 05:51:00,2.024668,0.306036,1.097995
1,2024-10-22 05:52:00,2.873,0.21337,1.690494
1,2024-10-22 05:53:00,2.530104,-0.503791,1.778748
1,2024-10-22 05:54:00,2.382654,-0.780287,1.787687
1,2024-10-22 05:55:00,2.223634,-0.778722,1.800461
1,2024-10-22 05:56:00,1.928764,-1.286066,1.857803
1,2024-10-22 05:57:00,1.714421,-1.67334,1.921964
1,2024-10-22 05:58:00,1.691592,-1.733164,1.717851
1,2024-10-22 05:59:00,1.799688,-2.058855,1.553449
1,2024-10-22 06:00:00,1.628481,-2.080148,1.166652
1,2024-10-22 06:01:00,0.752809,-1.464175,0.533768
1,2024-10-22 06:02:00,-0.191219,-1.286007,-0.045621
1,2024-10-22 06:03:00,-1.22095,-1.156663,-0.595636
1,2024-10-22 06:04:00,-2.035192,-1.052381,-0.926197
1,2024-10-22 06:05:00,-2.229215,-1.024095,-1.171143
1,2024-10-22 06:06:00,-0.781791,0.004614,-1.007459
1,2024-10-22 06:07:00,0.123578,-0.364733,-0.803041
1,2024-10-22 06:08:00,0.984239,-1.405747,0.374008
1,2024-10-22 06:09:00,0.824144,-2.117587,1.103398
1,2024-10-22 06:10:00,0.418163,-1.889734,1.217774
1,2024-10-22 06:11:00,-0.035009,-0.289138,0.142199
1,2024-10-22 06:12:00,-0.76927,0.233169,-1.43068
1,2024-10-22 06:13:00,-0.42354,0.898875,0.421042
1,2024-10-22 06:14:00,-1.42845,1.028822,0.763165
1,2024-10-22 06:15:00,-1.700026,1.058623,0.206822
1,2024-10-22 06:16:00,-2.028754,2.882318,-0.558385
1,2024-10-22 06:17:00,-4.646814,3.305575,-1.83558
1,2024-10-22 06:18:00,-5.430792,3.814126,-2.324544
1,2024-10-22 06:19:00,-4.196443,2.932679,-2.479299
1,2024-10-22 06:20:00,-1.544273,2.933242,-1.723701
1,2024-10-22 06:21:00,-1.406308,1.521631,-1.546808
1,2024-10-22 06:22:00,-2.083148,0.819524,-1.204532
1,2024-10-22 06:23:00,-1.834436,0.481701,-0.85519
1,2024-10-22 06:24:00,-0.762921,-1.072014,-0.582932
1,2024-10-22 06:25:00,-0.406523,-2.234455,-0.569339
1,2024-10-22 06:26:00,-0.644345,-1.462523,-0.531397
1,2024-10-22 06:27:00,-1.275761,-0.41021,-0.471994
1,2024-10-22 06:28:00,-1.154804,0.03513,-0.590292
1,2024-10-22 06:29:00,-0.708268,-0.110094,-0.624375
1,2024-10-22 06:30:00,-0.676854,-0.554122,-0.69943
1,2024-10-22 06:31:00,-0.563807,-0.907759,-0.806078
1,2024-10-22 06:32:00,-0.786496,-0.654316,-0.856028
1,2024-10-22 06:33:00,-0.744186,-0.511554,-0.630521
1,2024-10-22 06:34:00,-0.52954,-0.340237,-0.502123
1,2024-10-22 06:35:00,-0.313625,0.620315,-0.341612
1,2024-10-22 06:36:00,0.002435,0.833773,-0.183717
1,2024-10-22 06:37:00,0.188657,-0.069783,-0.028503
1,2024-10-22 06:38:00,0.534319,0.016119,0.300677
1,2024-10-22 06:39:00,1.406966,0.792756,0.862321
1,2024-10-22 06:40:00,2.11872,0.694184,1.451737
1,2024-10-22 06:41:00,2.606646,0.612391,1.769307
1,2024-10-22 06:42:00,3.04264,0.910707,1.914043
1,2024-10-22 06:43:00,2.16646,0.672558,1.490554
1,2024-10-22 06:44:00,2.134595,1.430024,1.504316
1,2024-10-22 06:45:00,1.804659,1.526312,1.420703
1,2024-10-22 06:46:00,1.607872,0.826524,1.300584
1,2024-10-22 06:47:00,2.14357,-0.451071,1.185254
1,2024-10-22 06:48:00,2.435198,-0.599018,1.433172
1,2024-10-22 06:49:00,2.135024,0.022265,1.902433
1,2024-10-22 06:50:00,1.959788,-0.208554,1.967734
1,2024-10-22 06:51:00,1.850014,-0.773257,2.089469
1,2024-10-22 06:52:00,1.728096,-1.721197,2.156061
1,2024-10-22 06:53:00,1.991727,-2.27458,2.053926
1,2024-10-22 06:54:00,2.073978,-2.258969,1.80879
1,2024-10-22 06:55:00,1.712282,-2.139117,1.454665
1,2024-10-22 06:56:00,1.162976,-1.766167,0.840395
1,2024-10-22 06:57:00,0.556937,-1.320088,0.10279
1,2024-10-22 06:58:00,-0.12545,-1.044992,-0.434304
1,2024-10-22 06:59:00,-0.995445,-0.784902,-0.785749
1,2024-10-22 07:00:00,-1.835984,-0.900665,-0.944228
1,2024-10-22 07:01:00,-2.152504,-1.069969,-0.954768
1,2024-10-22 07:02:00,-1.292637,-0.729449,-1.075248
1,2024-10-22 07:03:00,-0.185884,-0.416766,-0.842523
1,2024-10-22 07:04:00,0.795413,-0.864186,0.437157
1,2024-10-22 07:05:00,0.490129,-1.376135,1.387466
1,2024-10-22 07:06:00,0.015469,-1.521763,1.453772
1,2024-10-22 07:07:00,-0.656416,-0.335995,0.676303
1,2024-10-22 07:08:00,-1.464972,0.301177,-1.58411
1,2024-10-22 07:09:00,-1.842564,0.960388,-0.942386
1,2024-10-22 07:10:00,-0.46093,1.126343,1.376548
1,2024-10-22 07:11:00,-0.620117,0.02029,0.7904
1,2024-10-22 07:12:00,-0.781306,0.977985,-0.137034
1,2024-10-22 07:13:00,-2.936745,2.362335,-1.070398
1,2024-10-22 07:14:00,-5.085902,3.790058,-1.933271
1,2024-10-22 07:15:00,-5.166314,4.291295,-2.534816
1,2024-10-22 07:16:00,-3.77822,4.050152,-2.30903
1,2024-10-22 07:17:00,-2.429787,1.74525,-1.968714
1,2024-10-22 07:18:00,-2.094373,0.280078,-1.622662
1,2024-10-22 07:19:00,-0.645514,-0.887982,-0.885722
1,2024-10-22 07:20:00,0.01923,-2.506323,-0.616223
1,2024-10-22 07:21:00,-0.467367,-2.562965,-0.415519
1,2024-10-22 07:22:00,-1.114676,-0.903823,-0.248046
1,2024-10-22 07:23:00,-1.269699,0.467651,-0.229522
1,2024-10-22 07:24:00,-0.797072,0.583667,-0.348147
1,2024-10-22 07:25:00,-0.675159,0.184672,-0.574315
