user,time,x,y,z
4,2024-10-22 01:24:00,0.000532632,0.001,-0.001065264
4,2024-10-22 01:25:00,0.000532632,0.001065264,-0.000532632
4,2024-10-22 01:26:00,0.0,0.000532632,0.0
4,2024-10-22 01:27:00,0.0,0.000532632,0.0
4,2024-10-22 01:28:00,0.000532632,0.000532632,-0.000532632
4,2024-10-22 01:29:00,-0.001065264,-0.000532632,0.0
4,2024-10-22 01:30:00,0.0,0.0,0.000532632
4,2024-10-22 01:31:00,0.0,-0.001065264,0.0
4,2024-10-22 01:32:00,-0.000532632,0.001065264,-0.001065264
4,2024-10-22 01:33:00,-0.001065264,0.001,0.0
4,2024-10-22 01:34:00,0.0,0.001065264,0.0
4,2024-10-22 01:35:00,0.0,-0.001597897,0.0
4,2024-10-22 01:36:00,-0.000532632,0.0,-0.000532632
4,2024-10-22 01:37:00,0.000532632,0.000532632,0.0
4,2024-10-22 01:38:00,-0.000532632,0.001597897,-0.001065264
4,2024-10-22 01:39:00,0.0,-0.000532632,-0.001065264
4,2024-10-22 01:40:00,0.000532632,0.0,-0.000532632
4,2024-10-22 01:41:00,0.001,0.001,-0.000532632
4,2024-10-22 01:42:00,-0.000532632,0.0,0.0
4,2024-10-22 01:43:00,-0.000532632,0.000532632,0.0
4,2024-10-22 01:44:00,0.0,0.0,0.0
4,2024-10-22 01:45:00,-0.001065264,0.000532632,-0.000532632
4,2024-10-22 01:46:00,0.000532632,-0.000532632,0.0
4,2024-10-22 01:47:00,-0.000532632,-0.000532632,0.0
4,2024-10-22 01:48:00,0.0,-0.000532632,0.0
4,2024-10-22 01:49:00,0.0,0.0,0.0
4,2024-10-22 01:50:00,0.000532632,-0.000532632,-0.000532632
4,2024-10-22 01:51:00,-0.001065264,0.0,0.0
4,2024-10-22 01:52:00,-0.000532632,0.001065264,0.000532632
4,2024-10-22 01:53:00,-0.001597897,0.0,0.0
4,2024-10-22 01:54:00,0.000532632,0.0,0.0
4,2024-10-22 01:55:00,-0.000532632,0.000532632,-0.000532632
4,2024-10-22 01:56:00,-0.001065264,-0.000532632,-0.000532632
4,2024-10-22 01:57:00,-0.000532632,0.000532632,-0.000532632
4,2024-10-22 01:58:00,0.0,-0.000532632,-0.001065264
4,2024-10-22 01:59:00,-0.001065264,-0.001065264,-0.001065264
4,2024-10-22 02:00:00,-0.001065264,-0.001065264,0.000532632
4,2024-10-22 02:01:00,-0.001065264,0.0,0.0
4,2024-10-22 02:02:00,0.000532632,-0.001065264,-0.000532632
4,2024-10-22 02:03:00,-0.000532632,0.0,-0.000532632
4,2024-10-22 02:04:00,-0.001597897,0.0,-0.000532632
4,2024-10-22 02:05:00,-0.001065264,0.000532632,-0.000532632
4,2024-10-22 02:06:00,-0.000532632,0.0,0.0
4,2024-10-22 02:07:00,-0.000532632,0.0,0.000532632
4,2024-10-22 02:08:00,-0.000532632,-0.000532632,0.000532632
4,2024-10-22 02:09:00,0.0,-0.001065264,0.0
4,2024-10-22 02:10:00,0.000532632,0.000532632,-0.000532632
4,2024-10-22 02:11:00,0.001065264,-0.001065264,0.001597897
4,2024-10-22 02:12:00,-0.001065264,0.001,0.0
4,2024-10-22 02:13:00,0.0,0.000532632,-0.000532632
4,2024-10-22 02:14:00,-0.001065264,-0.001065264,-0.000532632
4,2024-10-22 02:15:00,0.0,0.001065264,-0.000532632
4,2024-10-22 02:16:00,0.0,0.0,-0.000532632
4,2024-10-22 02:17:00,-0.001065264,-0.001597897,0.0
4,2024-10-22 02:18:00,-0.001065264,-0.001065264,0.0
4,2024-10-22 02:19:00,-0.000532632,0.000532632,-0.000532632
4,2024-10-22 02:20:00,-0.000532632,0.000532632,0.000532632
4,2024-10-22 02:21:00,-0.001065264,-0.001065264,-0.000532632
4,2024-10-22 02:22:00,-0.001065264,0.0,0.000532632
4,2024-10-22 02:23:00,0.0,0.0,0.0
4,2024-10-22 02:24:00,0.000532632,0.000532632,0.000532632
4,2024-10-22 02:25:00,0.000532632,-0.000532632,0.0
4,2024-10-22 02:26:00,0.0,-0.001065264,-0.000532632
4,2024-10-22 02:27:00,-0.000532632,-0.000532632,0.0
4,2024-10-22 02:28:00,0.0,0.0,-0.000532632
4,2024-10-22 02:29:00,-0.000532632,0.000532632,-0.000532632
4,2024-10-22 02:30:00,0.000532632,0.001065264,-0.000532632
4,2024-10-22 02:31:00,-0.001065264,-0.001065264,0.0
4,2024-10-22 02:32:00,0.0,-0.001065264,0.0
4,2024-10-22 02:33:00,-0.000532632,-0.001597897,0.0
4,2024-10-22 02:34:00,-0.000532632,0.001,0.001065264
4,2024-10-22 02:35:00,0.000532632,-0.001065264,0.0
4,2024-10-22 02:36:00,-0.001065264,-0.001065264,0.0
4,2024-10-22 02:37:00,0.001,-0.001597897,0.0
