user,time,x,y,z
3,2024-10-22 00:58:00,-0.023241,0.051215,-0.000228
3,2024-10-22 00:59:00,-0.02215,0.055476,-0.001294
3,2024-10-22 01:00:00,-0.019992,0.057612,-0.004486
3,2024-10-22 01:01:00,-0.012539,0.05439,-0.00443
3,2024-10-22 01:02:00,-0.005099,0.049034,-0.003303
3,2024-10-22 01:03:00,0.002325,0.041542,-0.001105
3,2024-10-22 01:04:00,0.006583,0.038336,-0.00214
3,2024-10-22 01:05:00,0.006593,0.040466,-0.002142
3,2024-10-22 01:06:00,0.00234,0.045799,-4.2e-05
3,2024-10-22 01:07:00,-0.003009,0.048988,0.006326
3,2024-10-22 01:08:00,-0.004114,0.048957,0.014864
3,2024-10-22 01:09:00,-0.000918,0.047881,0.014887
3,2024-10-22 01:10:00,0.000125,0.04149,0.013835
3,2024-10-22 01:11:00,0.00865,0.035086,0.009629
3,2024-10-22 01:12:00,0.007583,0.035089,0.009622
3,2024-10-22 01:13:00,0.00122,0.041512,0.007433
3,2024-10-22 01:14:00,-0.003018,0.040491,-7.3e-05
3,2024-10-22 01:15:00,-0.007271,0.042641,-0.001174
3,2024-10-22 01:16:00,-0.008343,0.045823,0.003088
3,2024-10-22 01:17:00,-0.007291,0.044746,0.005233
3,2024-10-22 01:18:00,-0.006224,0.043681,0.004173
3,2024-10-22 01:19:00,-0.001971,0.037287,0.001007
3,2024-10-22 01:20:00,0.003368,0.035151,-0.002158
3,2024-10-22 01:21:00,0.003368,0.035151,-0.002158
3,2024-10-22 01:22:00,0.00122,0.038329,0.004232
3,2024-10-22 01:23:00,-0.004133,0.039391,0.009535
3,2024-10-22 01:24:00,-0.006272,0.038334,0.009521
3,2024-10-22 01:25:00,-0.003071,0.037261,0.008477
3,2024-10-22 01:26:00,0.00011,0.035111,0.010638
3,2024-10-22 01:27:00,0.001187,0.038299,0.01171
3,2024-10-22 01:28:00,-0.004152,0.036191,0.010607
3,2024-10-22 01:29:00,-0.003066,0.036205,0.006342
3,2024-10-22 01:30:00,0.00444,0.036213,-0.002152
3,2024-10-22 01:31:00,0.00876,0.038367,-0.011738
3,2024-10-22 01:32:00,0.009846,0.03838,-0.016004
3,2024-10-22 01:33:00,0.010923,0.041568,-0.014932
3,2024-10-22 01:34:00,0.000254,0.047971,-0.008605
3,2024-10-22 01:35:00,-0.013649,0.050112,0.000909
3,2024-10-22 01:36:00,-0.020146,0.039439,0.011559
3,2024-10-22 01:37:00,-0.025504,0.042619,0.020063
3,2024-10-22 01:38:00,-0.03833,0.043704,0.026382
3,2024-10-22 01:39:00,-0.053381,0.018189,0.026309
3,2024-10-22 01:40:00,-0.069437,-0.004083,0.015544
3,2024-10-22 01:41:00,-0.072489,0.030013,0.016547
3,2024-10-22 01:42:00,-0.041593,0.029866,0.026377
3,2024-10-22 01:43:00,-0.017166,-0.001087,0.020178
3,2024-10-22 01:44:00,-0.007502,-0.00637,0.001024
3,2024-10-22 01:45:00,-0.006281,0.006495,-0.020348
3,2024-10-22 01:46:00,-0.014716,0.024651,-0.024703
3,2024-10-22 01:47:00,-0.024289,0.033198,-0.022645
3,2024-10-22 01:48:00,-0.025346,0.038516,-0.019454
3,2024-10-22 01:49:00,-0.027551,0.020422,-0.021583
3,2024-10-22 01:50:00,-0.052041,0.024795,-0.028169
3,2024-10-22 01:51:00,-0.082683,0.068668,-0.050872
3,2024-10-22 01:52:00,-0.096193,0.112537,-0.087342
3,2024-10-22 01:53:00,-0.115324,0.115851,-0.100299
3,2024-10-22 01:54:00,-0.135782,0.082865,-0.091853
3,2024-10-22 01:55:00,-0.094447,0.025182,-0.088286
3,2024-10-22 01:56:00,-0.027317,0.004716,-0.089927
3,2024-10-22 01:57:00,0.020635,-0.017784,-0.099178
3,2024-10-22 01:58:00,0.029213,-0.017776,-0.108732
3,2024-10-22 01:59:00,-0.007238,-0.034782,-0.086532
3,2024-10-22 02:00:00,0.001307,-0.033743,-0.087542
3,2024-10-22 02:01:00,0.025734,-0.060452,-0.089473
3,2024-10-22 02:02:00,0.059739,-0.070239,-0.068927
3,2024-10-22 02:03:00,0.079928,-0.078871,-0.059161
3,2024-10-22 02:04:00,0.094845,-0.056659,-0.03238
3,2024-10-22 02:05:00,0.053334,-0.052184,-0.049767
3,2024-10-22 02:06:00,-0.008803,-0.063869,-0.004253
3,2024-10-22 02:07:00,-0.061238,-0.03518,0.059438
3,2024-10-22 02:08:00,-0.070887,0.014678,0.120195
3,2024-10-22 02:09:00,-0.090134,0.043354,0.15848
3,2024-10-22 02:10:00,-0.091302,0.016743,0.154233
3,2024-10-22 02:11:00,-0.044628,-0.025039,0.172772
3,2024-10-22 02:12:00,0.024684,-0.030616,0.1754
3,2024-10-22 02:13:00,0.084635,-0.033824,0.126685
3,2024-10-22 02:14:00,0.115454,-0.060564,0.126934
3,2024-10-22 02:15:00,0.079027,-0.058452,0.162997
3,2024-10-22 02:16:00,0.006519,-0.009358,0.20302
3,2024-10-22 02:17:00,-0.025612,-0.00193,0.238037
3,2024-10-22 02:18:00,-0.033348,-0.026545,0.273266
3,2024-10-22 02:19:00,-0.070933,-0.038303,0.315747
3,2024-10-22 02:20:00,-0.140312,-0.05825,0.30247
3,2024-10-22 02:21:00,-0.15533,-0.0901,0.288519
3,2024-10-22 02:22:00,-0.135045,-0.100768,0.274787
3,2024-10-22 02:23:00,-0.127716,-0.110467,0.296215
3,2024-10-22 02:24:00,-0.130037,-0.124419,0.323991
3,2024-10-22 02:25:00,-0.105485,-0.124492,0.320958
3,2024-10-22 02:26:00,-0.079746,-0.097937,0.317899
3,2024-10-22 02:27:00,-0.058202,-0.086157,0.283851
3,2024-10-22 02:28:00,-0.029124,-0.087076,0.222098
3,2024-10-22 02:29:00,0.021383,-0.086927,0.141266
3,2024-10-22 02:30:00,0.072149,-0.062145,0.027289
3,2024-10-22 02:31:00,0.106811,-0.031031,-0.057966
3,2024-10-22 02:32:00,0.153031,-0.006482,-0.110018
3,2024-10-22 02:33:00,0.181966,-0.006467,-0.138658
3,2024-10-22 02:34:00,0.20337,-0.00436,-0.15133
3,2024-10-22 02:35:00,0.203313,-0.004411,-0.138511
3,2024-10-22 02:36:00,0.185032,-0.020391,-0.122595
3,2024-10-22 02:37:00,0.146491,-0.027803,-0.100422
3,2024-10-22 02:38:00,0.105888,-0.013924,-0.07295
3,2024-10-22 02:39:00,0.055779,0.036149,-0.030635
3,2024-10-22 02:40:00,-0.011477,0.074541,0.016916
3,2024-10-22 02:41:00,-0.067083,0.089474,0.060305
3,2024-10-22 02:42:00,-0.069293,0.084108,0.072047
3,2024-10-22 02:43:00,-0.028685,0.081904,0.055242
3,2024-10-22 02:44:00,0.02894,0.066862,0.037504
3,2024-10-22 02:45:00,0.069408,0.035887,0.022871
3,2024-10-22 02:46:00,0.075776,0.006127,0.000521
3,2024-10-22 02:47:00,0.076967,0.010478,-0.022977
3,2024-10-22 02:48:00,0.097478,0.041389,-0.045306
3,2024-10-22 02:49:00,0.102927,0.057388,-0.054902
3,2024-10-22 02:50:00,0.078461,0.064965,-0.063629
3,2024-10-22 02:51:00,0.051857,0.090582,-0.053165
3,2024-10-22 02:52:00,-0.01527,0.102564,-0.061127
3,2024-10-22 02:53:00,-0.048198,0.144187,-0.051796
3,2024-10-22 02:54:00,-0.032152,0.148413,-0.057031
3,2024-10-22 02:55:00,0.015578,0.115107,-0.027812
3,2024-10-22 02:56:00,0.056692,0.023277,-0.009248
3,2024-10-22 02:57:00,0.072599,0.009342,-0.001641
3,2024-10-22 02:58:00,0.072484,-0.020468,-0.005877
3,2024-10-22 02:59:00,0.074584,-0.045969,-0.023989
3,2024-10-22 03:00:00,0.041435,-0.056532,-0.017798
3,2024-10-22 03:01:00,-0.003311,-0.029795,-0.005326
3,2024-10-22 03:02:00,0.014917,-0.006435,-0.002024
3,2024-10-22 03:03:00,0.054386,-0.005516,0.000387
3,2024-10-22 03:04:00,0.068351,0.000886,-0.014479
3,2024-10-22 03:05:00,-0.009218,0.047059,-0.038581
3,2024-10-22 03:06:00,-0.063432,0.080315,-0.049684
3,2024-10-22 03:07:00,-0.063331,0.101624,-0.050779
3,2024-10-22 03:08:00,-0.041008,0.080253,-0.0538
3,2024-10-22 03:09:00,-0.022968,0.039787,-0.072851
3,2024-10-22 03:10:00,0.001527,0.003588,-0.099339
3,2024-10-22 03:11:00,0.005814,-0.003837,-0.11105
3,2024-10-22 03:12:00,-0.005879,0.011097,-0.105809
3,2024-10-22 03:13:00,-0.027168,0.032434,-0.095303
3,2024-10-22 03:14:00,-0.024279,-0.029392,-0.087726
3,2024-10-22 03:15:00,0.015864,-0.103097,-0.072396
3,2024-10-22 03:16:00,0.059294,-0.160821,-0.060268
3,2024-10-22 03:17:00,0.050869,-0.122497,-0.046489
3,2024-10-22 03:18:00,0.005349,-0.040324,-0.043708
3,2024-10-22 03:19:00,-0.051037,0.007759,-0.031345
3,2024-10-22 03:20:00,-0.167262,0.050661,-0.00337
3,2024-10-22 03:21:00,-0.311303,0.08086,0.0287
3,2024-10-22 03:22:00,-0.318791,0.082991,0.035055
3,2024-10-22 03:23:00,-0.080938,0.105451,0.073007
3,2024-10-22 03:24:00,0.152516,0.036671,0.287302
3,2024-10-22 03:25:00,0.125866,-0.087245,0.396233
3,2024-10-22 03:26:00,-0.059974,-0.081475,0.446202
3,2024-10-22 03:27:00,-0.130372,-0.039837,0.484113
3,2024-10-22 03:28:00,-0.125359,-0.100618,0.494908
3,2024-10-22 03:29:00,-0.186621,-0.166588,0.528748
3,2024-10-22 03:30:00,-0.309516,-0.157855,0.582358
3,2024-10-22 03:31:00,-0.431335,-0.133201,0.649841
3,2024-10-22 03:32:00,-0.507241,-0.113979,0.703766
3,2024-10-22 03:33:00,-0.507384,-0.135327,0.714474
3,2024-10-22 03:34:00,-0.455983,-0.163983,0.643299
3,2024-10-22 03:35:00,-0.372245,-0.198822,0.492241
3,2024-10-22 03:36:00,-0.281929,-0.225038,0.31024
3,2024-10-22 03:37:00,-0.185164,-0.235319,0.133604
3,2024-10-22 03:38:00,-0.048972,-0.242597,-0.028873
3,2024-10-22 03:39:00,0.116221,-0.206301,-0.191204
3,2024-10-22 03:40:00,0.268871,-0.093337,-0.334492
3,2024-10-22 03:41:00,0.367904,0.00896,-0.427935
3,2024-10-22 03:42:00,0.405647,0.05375,-0.472594
3,2024-10-22 03:43:00,0.408771,0.033512,-0.475751
3,2024-10-22 03:44:00,0.371129,-0.0027,-0.444989
3,2024-10-22 03:45:00,0.300581,0.008036,-0.404903
3,2024-10-22 03:46:00,0.202301,0.036911,-0.347943
3,2024-10-22 03:47:00,0.113574,0.048734,-0.297303
3,2024-10-22 03:48:00,0.056972,0.06904,-0.26461
3,2024-10-22 03:49:00,0.02811,0.090309,-0.230655
3,2024-10-22 03:50:00,0.020426,0.060436,-0.212511
3,2024-10-22 03:51:00,0.066157,0.014524,-0.22602
3,2024-10-22 03:52:00,0.141818,-0.026135,-0.246803
3,2024-10-22 03:53:00,0.214336,-0.062488,-0.27616
3,2024-10-22 03:54:00,0.232377,-0.07643,-0.268539
3,2024-10-22 03:55:00,0.218316,-0.093528,-0.242978
3,2024-10-22 03:56:00,0.21488,-0.084177,-0.181057
3,2024-10-22 03:57:00,0.179727,-0.06597,-0.174917
3,2024-10-22 03:58:00,0.162705,-0.010695,-0.130241
3,2024-10-22 03:59:00,0.141286,0.014771,-0.086626
3,2024-10-22 04:00:00,0.103979,0.044639,-0.064492
3,2024-10-22 04:01:00,0.076289,0.068121,-0.051897
3,2024-10-22 04:02:00,0.05808,0.065998,-0.038135
3,2024-10-22 04:03:00,0.038781,0.079773,-0.003036
3,2024-10-22 04:04:00,0.014128,0.085062,0.027763
3,2024-10-22 04:05:00,-0.014768,0.089326,0.052125
3,2024-10-22 04:06:00,-0.038364,0.08187,0.072266
3,2024-10-22 04:07:00,-0.044885,0.070115,0.087191
3,2024-10-22 04:08:00,-0.044957,0.061563,0.094679
3,2024-10-22 04:09:00,-0.043895,0.062616,0.096821
3,2024-10-22 04:10:00,-0.046028,0.058379,0.092539
3,2024-10-22 04:11:00,-0.047033,0.056316,0.076511
3,2024-10-22 04:12:00,-0.039474,0.053188,0.053067
3,2024-10-22 04:13:00,-0.027599,0.053271,0.022172
3,2024-10-22 04:14:00,-0.005032,0.055459,-0.011857
3,2024-10-22 04:15:00,0.017477,0.051231,-0.039468
3,2024-10-22 04:16:00,0.028199,0.043813,-0.058611
3,2024-10-22 04:17:00,0.034566,0.036334,-0.058557
3,2024-10-22 04:18:00,0.031342,0.034202,-0.055372
3,2024-10-22 04:19:00,0.023816,0.032055,-0.04474
3,2024-10-22 04:20:00,0.008818,0.034174,-0.028824
3,2024-10-22 04:21:00,-0.001904,0.036286,-0.015015
3,2024-10-22 04:22:00,-0.012639,0.033081,-0.003335
3,2024-10-22 04:23:00,-0.02227,0.03415,0.004074
3,2024-10-22 04:24:00,-0.028705,0.035203,0.012573
3,2024-10-22 04:25:00,-0.032953,0.042662,0.015738
3,2024-10-22 04:26:00,-0.033981,0.052249,0.016787
3,2024-10-22 04:27:00,-0.028604,0.054391,0.009344
3,2024-10-22 04:28:00,-0.021126,0.049068,0.001926
3,2024-10-22 04:29:00,-0.012606,0.040538,-0.003345
3,2024-10-22 04:30:00,-0.006224,0.034132,-0.005428
3,2024-10-22 04:31:00,-0.008358,0.032018,-0.007577
3,2024-10-22 04:32:00,-0.01584,0.028848,-0.007625
3,2024-10-22 04:33:00,-0.016936,0.024582,-0.005491
3,2024-10-22 04:34:00,-0.012726,0.020272,0.00309
3,2024-10-22 04:35:00,-0.019175,0.020252,0.013727
3,2024-10-22 04:36:00,-0.021332,0.023421,0.022254
3,2024-10-22 04:37:00,-0.027772,0.017043,0.024353
3,2024-10-22 04:38:00,-0.036321,0.021304,0.031766
3,2024-10-22 04:39:00,-0.025566,0.036198,0.027549
3,2024-10-22 04:40:00,-0.022318,0.03729,0.017956
3,2024-10-22 04:41:00,-0.01905,0.037339,0.003024
3,2024-10-22 04:42:00,-0.013615,0.050141,-0.006569
3,2024-10-22 04:43:00,-0.001851,0.051187,-0.011829
3,2024-10-22 04:44:00,0.023629,0.008547,-0.026551
3,2024-10-22 04:45:00,0.029954,-0.009581,-0.027552
3,2024-10-22 04:46:00,0.024624,0.007418,-0.011588
3,2024-10-22 04:47:00,0.004287,-0.011669,-0.015978
3,2024-10-22 04:48:00,-0.038556,-0.021218,0.011508
3,2024-10-22 04:49:00,-0.066328,0.007496,0.047597
3,2024-10-22 04:50:00,-0.066241,0.027732,0.04864
3,2024-10-22 04:51:00,-0.067246,0.018242,0.025144
3,2024-10-22 04:52:00,-0.050123,0.012924,0.008179
3,2024-10-22 04:53:00,-0.017931,0.010857,-0.03539
3,2024-10-22 04:54:00,0.014296,0.023673,-0.071501
3,2024-10-22 04:55:00,0.013411,0.055669,-0.080094
3,2024-10-22 04:56:00,-0.019772,0.072662,-0.038687
3,2024-10-22 04:57:00,-0.058553,0.042756,0.014491
3,2024-10-22 04:58:00,-0.076891,0.01081,0.027223
3,2024-10-22 04:59:00,-0.092937,0.008706,0.034591
3,2024-10-22 05:00:00,-0.110982,0.03007,0.035506
3,2024-10-22 05:01:00,-0.108738,0.057747,0.038691
3,2024-10-22 05:02:00,-0.105466,0.060983,0.025891
3,2024-10-22 05:03:00,-0.099089,0.042902,0.01314
3,2024-10-22 05:04:00,-0.08001,0.01726,0.015442
3,2024-10-22 05:05:00,-0.048109,0.009627,0.031698
3,2024-10-22 05:06:00,-0.017142,0.015911,0.031907
3,2024-10-22 05:07:00,-0.020366,0.019084,0.040426
3,2024-10-22 05:08:00,-0.037441,0.028688,0.050976
3,2024-10-22 05:09:00,-0.06084,0.050054,0.056127
3,2024-10-22 05:10:00,-0.064036,0.054314,0.059304
3,2024-10-22 05:11:00,-0.040579,0.045731,0.054137
3,2024-10-22 05:12:00,-0.01076,0.027542,0.04796
3,2024-10-22 05:13:00,-4.3e-05,0.032853,0.042686
3,2024-10-22 05:14:00,-0.006387,0.046719,0.043693
3,2024-10-22 05:15:00,-0.011745,0.046717,0.048996
3,2024-10-22 05:16:00,-0.009688,0.026482,0.045832
3,2024-10-22 05:17:00,-0.00543,0.020092,0.041597
3,2024-10-22 05:18:00,0.00953,0.01794,0.034227
3,2024-10-22 05:19:00,0.028834,0.024328,0.01833
3,2024-10-22 05:20:00,0.040685,0.03606,0.004511
3,2024-10-22 05:21:00,0.048205,0.042447,-0.000786
3,2024-10-22 05:22:00,0.05243,0.034967,0.00139
3,2024-10-22 05:23:00,0.048114,0.026451,0.003507
3,2024-10-22 05:24:00,0.042727,0.017935,0.006685
3,2024-10-22 05:25:00,0.038441,0.012628,0.005593
3,2024-10-22 05:26:00,0.036273,0.001995,0.002387
3,2024-10-22 05:27:00,0.046966,0.010467,0.005656
3,2024-10-22 05:28:00,0.047076,0.012687,-0.016779
3,2024-10-22 05:29:00,0.077111,0.00424,-0.061424
3,2024-10-22 05:30:00,0.087885,0.021272,-0.06778
3,2024-10-22 05:31:00,0.082666,0.07126,-0.043311
3,2024-10-22 05:32:00,0.106123,0.072227,-0.038875
3,2024-10-22 05:33:00,0.109295,0.041421,-0.063383
3,2024-10-22 05:34:00,0.082508,0.033985,-0.045401
3,2024-10-22 05:35:00,0.052588,0.060571,-0.008256
3,2024-10-22 05:36:00,0.03547,0.090297,0.032179
3,2024-10-22 05:37:00,-0.009329,0.093645,0.03293
3,2024-10-22 05:38:00,-0.020198,0.056368,0.040379
3,2024-10-22 05:39:00,-0.025542,0.013938,-0.000196
3,2024-10-22 05:40:00,-0.000933,0.031953,0.002089
3,2024-10-22 05:41:00,0.037561,0.05736,0.008735
3,2024-10-22 05:42:00,0.049402,0.07651,0.00452
3,2024-10-22 05:43:00,0.033408,0.076575,0.002272
3,2024-10-22 05:44:00,0.020539,0.053218,-0.006334
3,2024-10-22 05:45:00,0.024749,0.058457,0.011848
3,2024-10-22 05:46:00,0.014071,0.059547,0.014977
3,2024-10-22 05:47:00,-0.000885,0.056399,0.015945
3,2024-10-22 05:48:00,-0.021165,0.051156,0.012605
3,2024-10-22 05:49:00,-0.024308,0.06395,0.012567
3,2024-10-22 05:50:00,-0.004004,0.06497,0.006298
3,2024-10-22 05:51:00,-0.003985,0.056499,-0.00651
3,2024-10-22 05:52:00,-0.003956,0.054403,-0.015052
3,2024-10-22 05:53:00,-0.000707,0.058678,-0.021445
3,2024-10-22 05:54:00,0.002532,0.05764,-0.031035
3,2024-10-22 05:55:00,0.008928,0.050187,-0.03739
3,2024-10-22 05:56:00,0.006775,0.045933,-0.037399
3,2024-10-22 05:57:00,-0.00075,0.044847,-0.0257
3,2024-10-22 05:58:00,-0.014682,0.041657,-0.015111
3,2024-10-22 05:59:00,-0.020055,0.037398,-0.01087
3,2024-10-22 06:00:00,-0.019031,0.028868,-0.009784
3,2024-10-22 06:01:00,-0.016897,0.026738,-0.011903
3,2024-10-22 06:02:00,-0.011534,0.03205,-0.01294
3,2024-10-22 06:03:00,-0.007233,0.035248,-0.017187
3,2024-10-22 06:04:00,-0.010391,0.036359,-0.025756
3,2024-10-22 06:05:00,-0.023231,0.038491,-0.015167
3,2024-10-22 06:06:00,-0.020069,0.04269,-0.002331
3,2024-10-22 06:07:00,-0.009439,0.035192,-0.001179
3,2024-10-22 06:08:00,-0.012668,0.029872,-0.000127
3,2024-10-22 06:09:00,-0.021203,0.029902,-0.000186
3,2024-10-22 06:10:00,0.001254,0.02881,-0.012847
3,2024-10-22 06:11:00,0.007698,0.028826,-0.022416
3,2024-10-22 06:12:00,0.004531,0.030989,-0.027782
3,2024-10-22 06:13:00,0.004565,0.034201,-0.032059
3,2024-10-22 06:14:00,0.018405,0.032005,-0.027686
3,2024-10-22 06:15:00,0.01309,0.036285,-0.027729
3,2024-10-22 06:16:00,0.00456,0.034197,-0.03099
3,2024-10-22 06:17:00,0.007736,0.030982,-0.028828
3,2024-10-22 06:18:00,0.010908,0.028823,-0.02453
3,2024-10-22 06:19:00,0.014114,0.03306,-0.021308
3,2024-10-22 06:20:00,0.003416,0.033072,-0.014974
3,2024-10-22 06:21:00,-0.020189,0.021363,0.003036
3,2024-10-22 06:22:00,-0.01484,0.037273,0.015872
3,2024-10-22 06:23:00,-0.011601,0.044722,0.014817
3,2024-10-22 06:24:00,-0.009492,0.033023,0.008437
3,2024-10-22 06:25:00,-0.000937,0.026644,-0.002177
3,2024-10-22 06:26:00,0.004426,0.026651,-0.008549
3,2024-10-22 06:27:00,0.010856,0.034081,-0.007445
3,2024-10-22 06:28:00,0.002325,0.033054,-0.00964
3,2024-10-22 06:29:00,0.008712,0.027714,-0.011725
3,2024-10-22 06:30:00,0.016171,0.022374,-0.014871
3,2024-10-22 06:31:00,0.012965,0.024503,-0.011691
3,2024-10-22 06:32:00,0.009755,0.034055,2.5e-05
3,2024-10-22 06:33:00,0.007617,0.037241,0.004278
3,2024-10-22 06:34:00,0.011807,0.021243,0.005396
3,2024-10-22 06:35:00,0.012889,0.011703,-0.007403
3,2024-10-22 06:36:00,0.009678,0.007462,-0.009556
3,2024-10-22 06:37:00,0.010822,0.026624,-0.007436
3,2024-10-22 06:38:00,0.017319,0.047907,-0.007418
3,2024-10-22 06:39:00,0.021601,0.045783,-0.012726
3,2024-10-22 06:40:00,0.019419,0.033016,-0.014862
3,2024-10-22 06:41:00,0.018343,0.030889,-0.014867
3,2024-10-22 06:42:00,0.020496,0.039387,-0.01059
3,2024-10-22 06:43:00,0.013071,0.044756,-0.014921
3,2024-10-22 06:44:00,-0.018959,0.040603,-0.014071
3,2024-10-22 06:45:00,-0.037177,0.038471,0.001827
3,2024-10-22 06:46:00,-0.028685,0.054318,0.027504
3,2024-10-22 06:47:00,-0.029776,0.067033,0.04564
3,2024-10-22 06:48:00,-0.005176,0.051087,0.015922
3,2024-10-22 06:49:00,0.001225,0.028784,-0.006438
3,2024-10-22 06:50:00,-0.004114,0.026676,-0.00754
3,2024-10-22 06:51:00,0.004531,0.043721,-0.014979
3,2024-10-22 06:52:00,0.007823,0.056522,-0.02245
3,2024-10-22 06:53:00,0.00777,0.05011,-0.017101
3,2024-10-22 06:54:00,0.031212,0.039392,-0.021197
3,2024-10-22 06:55:00,0.031145,0.021295,-0.024379
3,2024-10-22 06:56:00,0.026892,0.036177,-0.012677
3,2024-10-22 06:57:00,0.017252,0.048908,0.008604
3,2024-10-22 06:58:00,-0.008434,0.044681,0.022316
3,2024-10-22 06:59:00,-0.022337,0.031968,0.016895
3,2024-10-22 07:00:00,-0.021313,0.020255,0.01478
3,2024-10-22 07:01:00,-0.024557,0.021289,0.025439
3,2024-10-22 07:02:00,-0.026691,0.03615,0.04036
3,2024-10-22 07:03:00,-0.015969,0.053136,0.045754
3,2024-10-22 07:04:00,-0.00099,0.047817,0.03091
3,2024-10-22 07:05:00,0.003306,0.031913,0.008528
3,2024-10-22 07:06:00,-0.004109,0.037291,0.00206
3,2024-10-22 07:07:00,-0.010491,0.054306,0.014812
3,2024-10-22 07:08:00,-0.011568,0.062789,0.025476
3,2024-10-22 07:09:00,-0.001985,0.048946,0.015947
3,2024-10-22 07:10:00,0.005464,0.032988,0.004269
3,2024-10-22 07:11:00,0.005478,0.034061,0.002131
3,2024-10-22 07:12:00,-0.001952,0.044732,0.004202
3,2024-10-22 07:13:00,-0.0094,0.049019,0.004144
3,2024-10-22 07:14:00,-0.005123,0.047951,0.000971
3,2024-10-22 07:15:00,-0.005133,0.045821,0.000974
3,2024-10-22 07:16:00,0.003383,0.040469,-2.8e-05
3,2024-10-22 07:17:00,0.009798,0.05213,0.008547
3,2024-10-22 07:18:00,0.006574,0.056364,0.018133
3,2024-10-22 07:19:00,-0.00309,0.045732,0.021284
3,2024-10-22 07:20:00,-0.01162,0.0394,0.013755
3,2024-10-22 07:21:00,-0.011606,0.040474,0.011618
3,2024-10-22 07:22:00,-0.002,0.042567,0.01275
3,2024-10-22 07:23:00,-0.004133,0.041513,0.011668
3,2024-10-22 07:24:00,-0.006262,0.040464,0.009518
3,2024-10-22 07:25:00,-0.005186,0.04153,0.008456
3,2024-10-22 07:26:00,-0.003062,0.039392,0.008474
